16.091962000000002,0.01
16.124625,0.02
16.124625,0.03
16.193117,0.04
16.193117,0.05
16.379699000000002,0.06
16.379699000000002,0.07
16.520667999999997,0.08
16.520667999999997,0.09
16.605741000000002,0.1
16.605741000000002,0.11
16.733522,0.12
16.733522,0.13
16.749382,0.14
16.749382,0.15
16.793969999999998,0.16
16.793969999999998,0.17
16.801052000000002,0.18
16.801052000000002,0.19
16.933978,0.2
16.933978,0.21
16.985263,0.22
16.985263,0.23
17.020072,0.24
17.020072,0.25
17.024931,0.26
17.031515,0.27
17.031515,0.28
17.040052,0.29
17.040052,0.3
17.078969999999998,0.31
17.078969999999998,0.32
17.100102999999997,0.33
17.100102999999997,0.34
17.178226000000002,0.35
17.178226000000002,0.36
17.181103,0.37
17.181103,0.38
17.320335,0.39
17.320335,0.4
17.765147,0.41
17.765147,0.42
17.76826,0.43
17.76826,0.44
17.823430000000002,0.45
17.823430000000002,0.46
17.982553,0.47
17.982553,0.48
17.997999,0.49
17.997999,0.5
17.998604,0.51
18.045886,0.52
18.045886,0.53
18.095237,0.54
18.095237,0.55
18.116498,0.56
18.116498,0.57
18.172336,0.58
18.172336,0.59
18.223574,0.6
18.223574,0.61
18.238605,0.62
18.238605,0.63
18.291272,0.64
18.291272,0.65
18.298849999999998,0.66
18.298849999999998,0.67
18.300352999999998,0.68
18.300352999999998,0.69
18.303371,0.7
18.303371,0.71
18.324956,0.72
18.324956,0.73
18.783088,0.74
18.783088,0.75
18.920433,0.76
19.048811,0.77
19.048811,0.78
19.236290999999998,0.79
19.236290999999998,0.8
19.511404,0.81
19.511404,0.82
19.518722,0.83
19.518722,0.84
19.794994,0.85
19.794994,0.86
19.797621000000003,0.87
19.797621000000003,0.88
19.817811000000003,0.89
19.817811000000003,0.9
19.82507,0.91
19.82507,0.92
20.082457,0.93
20.082457,0.94
20.510351999999997,0.95
20.510351999999997,0.96
21.08682,0.97
21.08682,0.98
30.477878,0.99
