23.848563,0.01
23.934635,0.02
24.205915,0.03
24.490703,0.04
24.827213,0.05
25.002298999999997,0.06
25.133955999999998,0.07
25.170237,0.08
25.197373,0.09
25.324749,0.1
25.514174,0.11
25.612942,0.12
25.756231,0.13
25.902361,0.14
26.016475,0.15
26.537543,0.16
26.665593,0.17
26.840411000000003,0.18
26.920222,0.19
27.580459,0.2
27.661676999999997,0.21
27.755767000000002,0.22
27.904989,0.23
28.139515,0.24
28.218299,0.25
28.303321,0.26
28.488678,0.27
28.730566,0.28
28.769467,0.29
29.263689,0.3
29.632292,0.31
30.455829,0.32
31.538490000000003,0.33
31.872963,0.34
32.104006999999996,0.35
32.347843000000005,0.36
32.511677000000006,0.37
33.094137,0.38
33.413076,0.39
33.708117,0.4
33.933189000000006,0.41
34.141729000000005,0.42
34.599979000000005,0.43
34.897144999999995,0.44
35.098378,0.45
35.167828,0.46
35.250513,0.47
35.341567,0.48
35.364434,0.49
35.403338999999995,0.5
35.586661,0.51
35.7147,0.52
35.845741000000004,0.53
35.944604999999996,0.54
36.108037,0.55
36.443697,0.56
36.616040000000005,0.57
36.646169,0.58
37.199028000000006,0.59
37.351376,0.6
37.620523000000006,0.61
38.160059000000004,0.62
38.480997,0.63
38.781531,0.64
38.823617999999996,0.65
39.003713000000005,0.66
39.073304,0.67
39.576069,0.68
39.879255,0.69
40.205777999999995,0.7
40.708957,0.71
41.078277,0.72
41.182637,0.73
41.81262,0.74
41.94702899999999,0.75
42.013807,0.76
42.723011,0.77
42.730450000000005,0.78
42.968669,0.79
43.420790000000004,0.8
44.222896999999996,0.81
44.463274999999996,0.82
44.828,0.83
44.870776,0.84
45.682041999999996,0.85
46.588591,0.86
47.31249,0.87
48.006952999999996,0.88
53.252483000000005,0.89
59.412415,0.9
62.026972,0.91
68.682909,0.92
71.757636,0.93
73.06932300000001,0.94
77.37957700000001,0.95
81.68992,0.96
85.36188,0.97
93.12651199999999,0.98
125.95193700000002,0.99
