51.488029,0.01
53.357110999999996,0.02
55.896783,0.03
58.749245,0.04
61.706877,0.05
62.026008,0.06
63.244564000000004,0.07
63.36971700000001,0.08
64.95955000000001,0.09
68.681894,0.1
69.167654,0.11
69.927362,0.12
70.74319,0.13
71.62872300000001,0.14
72.131361,0.15
73.01254,0.16
73.117024,0.17
73.941724,0.18
74.33203900000001,0.19
76.729191,0.2
77.50172099999999,0.21
78.059848,0.22
78.277879,0.23
78.491189,0.24
80.080007,0.25
80.471209,0.26
81.569426,0.27
81.90929399999999,0.28
83.47068900000001,0.29
84.089501,0.3
84.958695,0.31
85.076283,0.32
87.024433,0.33
87.906679,0.34
88.69769,0.35
89.739949,0.36
92.064707,0.37
92.851629,0.38
93.201798,0.39
96.001794,0.4
96.26392799999999,0.41
96.749424,0.42
98.289648,0.43
98.360208,0.44
99.839598,0.45
101.933124,0.46
102.706251,0.47
102.782517,0.48
103.328266,0.49
104.187308,0.5
104.71794700000001,0.51
105.498938,0.52
105.992424,0.53
107.233771,0.54
107.42135999999999,0.55
108.49550400000001,0.56
111.269815,0.57
112.057481,0.58
112.461592,0.59
113.19484200000001,0.6
114.24938399999999,0.61
115.24886099999999,0.62
115.65787,0.63
119.078434,0.64
120.080416,0.65
120.959098,0.66
121.440951,0.67
122.75889600000001,0.68
123.540128,0.69
123.926989,0.7
123.96232,0.71
126.043621,0.72
127.21327700000002,0.73
130.072318,0.74
131.296411,0.75
132.139124,0.76
132.341738,0.77
135.069087,0.78
139.218479,0.79
143.04189,0.8
149.65465799999998,0.81
154.935263,0.82
154.95077099999997,0.83
156.571612,0.84
161.78476,0.85
204.731627,0.86
215.64137399999998,0.87
317.784147,0.88
332.804058,0.89
1361.173931,0.9
1517.6793109999999,0.91
19545.86546,0.92
24132.160064,0.93
25427.482223,0.94
26200.659045999997,0.95
26871.742331,0.96
27685.152278,0.97
29214.911956,0.98
30667.300054,0.99
