15.411314,0.01
15.492442,0.02
15.596728,0.03
15.692029999999999,0.04
15.999188,0.05
16.118176000000002,0.06
16.132408,0.07
16.158593,0.08
16.599673,0.09
16.826880999999997,0.1
16.827091,0.11
16.838999,0.12
16.883526999999997,0.13
17.010414,0.14
17.071191,0.15
17.201082,0.16
17.381018,0.17
17.676011,0.18
17.822847,0.19
17.974163,0.2
18.270584,0.21
18.282758,0.22
18.461389,0.23
18.847767,0.24
18.893921000000002,0.25
19.298453,0.26
20.303854,0.27
20.975199,0.28
21.157265000000002,0.29
21.32132,0.3
21.485082,0.31
21.553712,0.32
21.63282,0.33
21.915943,0.34
22.240019999999998,0.35
22.341603000000003,0.36
22.424873,0.37
22.461581000000002,0.38
22.563174,0.39
22.965125,0.4
23.412982999999997,0.41
23.449713,0.42
23.564875,0.43
23.647986,0.44
23.845634,0.45
23.875401,0.46
24.117042,0.47
24.541621,0.48
25.28845,0.49
25.343371,0.5
25.475274,0.51
25.475293999999998,0.52
25.784417,0.53
25.825507,0.54
25.976715000000002,0.55
26.333168,0.56
26.537405,0.57
26.552941999999998,0.58
26.680197999999997,0.59
26.841006,0.6
27.293809,0.61
27.450442,0.62
27.649952,0.63
27.677146999999998,0.64
27.941207,0.65
28.146278,0.66
28.182219,0.67
29.140452,0.68
29.244515,0.69
29.712771999999998,0.7
30.305289,0.71
30.576033,0.72
31.775694,0.73
32.869364,0.74
34.571109,0.75
43.410726,0.76
46.161764,0.77
47.441174000000004,0.78
49.161359000000004,0.79
50.824995,0.8
50.871027999999995,0.81
51.053605000000005,0.82
51.558612,0.83
52.683949,0.84
53.848357,0.85
54.172243,0.86
54.822787999999996,0.87
57.500804,0.88
59.849443,0.89
60.888728,0.9
64.078307,0.91
83.697329,0.92
86.463307,0.93
87.65619299999999,0.94
103.78251300000001,0.95
106.185724,0.96
115.823098,0.97
130.54570800000002,0.98
135.062564,0.99
